game_id,eventnum,eventmsgtype,eventmsgactiontype,period,wctimestring,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,person1type,player1_id,player1_name,player1_team_id,player1_team_city,player1_team_nickname,player1_team_abbreviation,person2type,player2_id,player2_name,player2_team_id,player2_team_city,player2_team_nickname,player2_team_abbreviation,person3type,player3_id,player3_name,player3_team_id,player3_team_city,player3_team_nickname,player3_team_abbreviation,video_available_flag,home_team_abbrev,away_team_abbrev,home_team_id,away_team_id,game_date,season,event_team,event_type_de,shot_type_de,shot_made,is_block,shot_type,seconds_elapsed,event_length,is_three,points_made,is_o_rebound,is_d_rebound,is_turnover,is_steal,foul_type,is_putback,home_player_1,home_player_1_id,home_player_2,home_player_2_id,home_player_3,home_player_3_id,home_player_4,home_player_4_id,home_player_5,home_player_5_id,away_player_1,away_player_1_id,away_player_2,away_player_2_id,away_player_3,away_player_3_id,away_player_4,away_player_4_id,away_player_5,away_player_5_id
0012300041,2,12,0,1,7:12 PM,12:00,,Start of 1st Period (7:12 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,LAL,MIL,1610612747,1610612749,2023-10-15,2024,MIL,period-start,,,0,,0,,0,0,0,0,0,0,,0,Rui Hachimura,1629060,Anthony Davis,203076,Christian Wood,1626174,Taurean Prince,1627752,D'Angelo Russell,1626156,Jae Crowder,203109,Giannis Antetokounmpo,203507,Brook Lopez,201572,Malik Beasley,1627736,Damian Lillard,203081
0012300041,4,10,0,1,7:12 PM,12:00,Jump Ball Davis vs. B. Lopez: Tip to Wood,,,,,4,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,5,201572,Brook Lopez,1610612749.0,Milwaukee,Bucks,MIL,4,1626174,Christian Wood,1610612747.0,Los Angeles,Lakers,LAL,1,LAL,MIL,1610612747,1610612749,2023-10-15,2024,LAL,jump-ball,,,0,,0,0.0,0,0,0,0,0,0,,0,Rui Hachimura,1629060,Anthony Davis,203076,Christian Wood,1626174,Taurean Prince,1627752,D'Angelo Russell,1626156,Jae Crowder,203109,Giannis Antetokounmpo,203507,Brook Lopez,201572,Malik Beasley,1627736,Damian Lillard,203081
0012300041,7,1,80,1,7:12 PM,11:45,Prince 26' 3PT Step Back Jump Shot (3 PTS) (Hachimura 1 AST),,,0 - 3,3,4,1627752,Taurean Prince,1610612747.0,Los Angeles,Lakers,LAL,4,1629060,Rui Hachimura,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1,LAL,MIL,1610612747,1610612749,2023-10-15,2024,LAL,shot,,1.0,0,Step Back Jump shot,15,15.0,1,3,0,0,0,0,,0,Rui Hachimura,1629060,Anthony Davis,203076,Christian Wood,1626174,Taurean Prince,1627752,D'Angelo Russell,1626156,Jae Crowder,203109,Giannis Antetokounmpo,203507,Brook Lopez,201572,Malik Beasley,1627736,Damian Lillard,203081
0012300041,9,1,3,1,7:12 PM,11:22,,,G. Antetokounmpo 4' Hook Shot (2 PTS),2 - 3,1,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1,LAL,MIL,1610612747,1610612749,2023-10-15,2024,MIL,shot,,1.0,0,Hook Shot,38,23.0,0,2,0,0,0,0,,0,Rui Hachimura,1629060,Anthony Davis,203076,Christian Wood,1626174,Taurean Prince,1627752,D'Angelo Russell,1626156,Jae Crowder,203109,Giannis Antetokounmpo,203507,Brook Lopez,201572,Malik Beasley,1627736,Damian Lillard,203081
0012300041,10,1,1,1,7:12 PM,11:01,Wood 25' 3PT Jump Shot (3 PTS) (Davis 1 AST),,,2 - 6,4,4,1626174,Christian Wood,1610612747.0,Los Angeles,Lakers,LAL,4,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1,LAL,MIL,1610612747,1610612749,2023-10-15,2024,LAL,shot,,1.0,0,Jump Shot,59,21.0,1,3,0,0,0,0,,0,Rui Hachimura,1629060,Anthony Davis,203076,Christian Wood,1626174,Taurean Prince,1627752,D'Angelo Russell,1626156,Jae Crowder,203109,Giannis Antetokounmpo,203507,Brook Lopez,201572,Malik Beasley,1627736,Damian Lillard,203081
0012300041,12,2,86,1,7:13 PM,10:42,,,MISS G. Antetokounmpo 12' Turnaround Fadeaway Shot,,,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,0,0,,,,,,0,0,,,,,,1,LAL,MIL,1610612747,1610612749,2023-10-15,2024,MIL,missed_shot,,0.0,0,Turnaround Fadeaway shot,78,19.0,0,0,0,0,0,0,,0,Rui Hachimura,1629060,Anthony Davis,203076,Christian Wood,1626174,Taurean Prince,1627752,D'Angelo Russell,1626156,Jae Crowder,203109,Giannis Antetokounmpo,203507,Brook Lopez,201572,Malik Beasley,1627736,Damian Lillard,203081
0012300041,13,4,0,1,7:13 PM,10:39,Prince REBOUND (Off:0 Def:1),,,,,4,1627752,Taurean Prince,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1,LAL,MIL,1610612747,1610612749,2023-10-15,2024,LAL,rebound,,,0,,81,3.0,0,0,0,1,0,0,,0,Rui Hachimura,1629060,Anthony Davis,203076,Christian Wood,1626174,Taurean Prince,1627752,D'Angelo Russell,1626156,Jae Crowder,203109,Giannis Antetokounmpo,203507,Brook Lopez,201572,Malik Beasley,1627736,Damian Lillard,203081
0012300041,14,6,2,1,7:13 PM,10:31,,,G. Antetokounmpo S.FOUL (P1.T1) (D.Richardson),,,5,203507,Giannis Antetokounmpo,1610612749.0,Milwaukee,Bucks,MIL,4,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,1,0,,,,,,1,LAL,MIL,1610612747,1610612749,2023-10-15,2024,MIL,foul,,,0,,89,8.0,0,0,0,0,0,0,shooting,0,Rui Hachimura,1629060,Anthony Davis,203076,Christian Wood,1626174,Taurean Prince,1627752,D'Angelo Russell,1626156,Jae Crowder,203109,Giannis Antetokounmpo,203507,Brook Lopez,201572,Malik Beasley,1627736,Damian Lillard,203081
0012300041,16,3,11,1,7:13 PM,10:31,Davis Free Throw 1 of 2 (1 PTS),,,2 - 7,5,4,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1,LAL,MIL,1610612747,1610612749,2023-10-15,2024,LAL,free-throw,,1.0,0,Free Throw 1 of 2,89,0.0,0,1,0,0,0,0,,0,Rui Hachimura,1629060,Anthony Davis,203076,Christian Wood,1626174,Taurean Prince,1627752,D'Angelo Russell,1626156,Jae Crowder,203109,Giannis Antetokounmpo,203507,Brook Lopez,201572,Malik Beasley,1627736,Damian Lillard,203081
0012300041,17,3,12,1,7:14 PM,10:31,Davis Free Throw 2 of 2 (2 PTS),,,2 - 8,6,4,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1,LAL,MIL,1610612747,1610612749,2023-10-15,2024,LAL,free-throw,,1.0,0,Free Throw 2 of 2,89,0.0,0,1,0,0,0,0,,0,Rui Hachimura,1629060,Anthony Davis,203076,Christian Wood,1626174,Taurean Prince,1627752,D'Angelo Russell,1626156,Jae Crowder,203109,Giannis Antetokounmpo,203507,Brook Lopez,201572,Malik Beasley,1627736,Damian Lillard,203081
