game_id,eventnum,eventmsgtype,eventmsgactiontype,period,wctimestring,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,person1type,player1_id,player1_name,player1_team_id,player1_team_city,player1_team_nickname,player1_team_abbreviation,person2type,player2_id,player2_name,player2_team_id,player2_team_city,player2_team_nickname,player2_team_abbreviation,person3type,player3_id,player3_name,player3_team_id,player3_team_city,player3_team_nickname,player3_team_abbreviation,video_available_flag,home_team_abbrev,away_team_abbrev,home_team_id,away_team_id,game_date,season,event_team,event_type_de,shot_type_de,shot_made,is_block,shot_type,seconds_elapsed,event_length,is_three,points_made,is_o_rebound,is_d_rebound,is_turnover,is_steal,foul_type,is_putback,home_player_1,home_player_1_id,home_player_2,home_player_2_id,home_player_3,home_player_3_id,home_player_4,home_player_4_id,home_player_5,home_player_5_id,away_player_1,away_player_1_id,away_player_2,away_player_2_id,away_player_3,away_player_3_id,away_player_4,away_player_4_id,away_player_5,away_player_5_id
0042200134,2,12,0,1,1:12 PM,12:00,,Start of 1st Period (1:12 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0,NYK,CLE,1610612752,1610612739,2023-04-23,2023,CLE,period-start,,,0,,0,,0,0,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,4,10,0,1,1:12 PM,12:00,Jump Ball Robinson vs. Allen: Tip to Randle,,,,,4,1629011,Mitchell Robinson,1610612752.0,New York,Knicks,NYK,5,1628386,Jarrett Allen,1610612739.0,Cleveland,Cavaliers,CLE,4,203944,Julius Randle,1610612752.0,New York,Knicks,NYK,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,jump-ball,,,0,,0,0.0,0,0,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,7,1,6,1,1:12 PM,11:45,Barrett 2' Driving Layup (2 PTS),,,0 - 2,2,4,1629628,RJ Barrett,1610612752.0,New York,Knicks,NYK,0,0,,,,,,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,shot,,1.0,0,Driving Layup Shot,15,15.0,0,2,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,8,1,78,1,1:12 PM,11:29,,,Allen 5' Floating Jump Shot (2 PTS) (Garland 1 AST),2 - 2,TIE,5,1628386,Jarrett Allen,1610612739.0,Cleveland,Cavaliers,CLE,5,1629636,Darius Garland,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,CLE,shot,,1.0,0,Floating Jump shot,31,16.0,0,2,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,10,1,80,1,1:12 PM,11:16,Brunson 17' Step Back Jump Shot (2 PTS),,,2 - 4,2,4,1628973,Jalen Brunson,1610612752.0,New York,Knicks,NYK,0,0,,,,,,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,shot,,1.0,0,Step Back Jump shot,44,13.0,0,2,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,11,2,6,1,1:12 PM,11:01,,,MISS Garland 2' Driving Layup,,,5,1629636,Darius Garland,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,CLE,missed_shot,,0.0,0,Driving Layup Shot,59,15.0,0,0,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,13,4,0,1,1:13 PM,10:59,Robinson REBOUND (Off:0 Def:1),,,,,4,1629011,Mitchell Robinson,1610612752.0,New York,Knicks,NYK,0,0,,,,,,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,rebound,,,0,,61,2.0,0,0,0,1,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,14,2,103,1,1:13 PM,10:56,MISS Brunson 24' 3PT Running Pull-Up Jump Shot,,,,,4,1628973,Jalen Brunson,1610612752.0,New York,Knicks,NYK,0,0,,,,,,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,missed_shot,,0.0,0,Running Pull-Up Jump Shot,64,3.0,1,0,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,15,4,0,1,1:13 PM,10:52,Brunson REBOUND (Off:1 Def:0),,,,,4,1628973,Jalen Brunson,1610612752.0,New York,Knicks,NYK,0,0,,,,,,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,rebound,,,0,,68,4.0,0,0,1,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,16,6,2,1,1:13 PM,10:39,,,Allen S.FOUL (P1.T1) (T.Maddox),,,5,1628386,Jarrett Allen,1610612739.0,Cleveland,Cavaliers,CLE,4,1629628,RJ Barrett,1610612752.0,New York,Knicks,NYK,1,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,CLE,foul,,,0,,81,13.0,0,0,0,0,0,0,shooting,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,18,3,11,1,1:13 PM,10:39,MISS Barrett Free Throw 1 of 2,,,,,4,1629628,RJ Barrett,1610612752.0,New York,Knicks,NYK,0,0,,,,,,0,0,,,,,,0,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,free-throw,,0.0,0,Free Throw 1 of 2,81,0.0,0,0,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,19,4,1,1,1:13 PM,10:39,KNICKS Rebound,,,,,2,1610612752,,,,,,0,0,,,,,,0,0,,,,,,0,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,rebound,,,0,,81,0.0,0,0,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,20,3,12,1,1:13 PM,10:39,MISS Barrett Free Throw 2 of 2,,,,,4,1629628,RJ Barrett,1610612752.0,New York,Knicks,NYK,0,0,,,,,,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,free-throw,,0.0,0,Free Throw 2 of 2,81,0.0,0,0,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,21,4,0,1,1:13 PM,10:37,,,Cavaliers Rebound,,,3,1610612739,,,,,,0,0,,,,,,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,CLE,rebound,,,0,,83,2.0,0,0,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,23,2,44,1,1:14 PM,10:22,Robinson BLOCK (1 BLK),,MISS Allen 1' Reverse Layup,,,5,1628386,Jarrett Allen,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,4,1629011,Mitchell Robinson,1610612752.0,New York,Knicks,NYK,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,CLE,missed_shot,,0.0,1,Reverse Layup Shot,98,15.0,0,0,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,24,4,0,1,1:14 PM,10:20,Hart REBOUND (Off:0 Def:1),,,,,4,1628404,Josh Hart,1610612752.0,New York,Knicks,NYK,0,0,,,,,,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,rebound,,,0,,100,2.0,0,0,0,1,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,25,6,1,1,1:14 PM,10:13,,,Garland P.FOUL (P1.T2) (S.Foster),,,5,1629636,Darius Garland,1610612739.0,Cleveland,Cavaliers,CLE,4,1628973,Jalen Brunson,1610612752.0,New York,Knicks,NYK,1,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,CLE,foul,,,0,,107,7.0,0,0,0,0,0,0,personal,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,27,2,101,1,1:15 PM,9:58,MISS Brunson 9' Driving Floating Jump Shot,,,,,4,1628973,Jalen Brunson,1610612752.0,New York,Knicks,NYK,0,0,,,,,,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,missed_shot,,0.0,0,Driving Floating Jump Shot,122,15.0,0,0,0,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,28,4,0,1,1:15 PM,9:57,Robinson REBOUND (Off:1 Def:1),,,,,4,1629011,Mitchell Robinson,1610612752.0,New York,Knicks,NYK,0,0,,,,,,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,rebound,,,0,,123,1.0,0,0,1,0,0,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,29,1,87,1,1:15 PM,9:55,Robinson 1' Putback Dunk (2 PTS),,,2 - 6,4,4,1629011,Mitchell Robinson,1610612752.0,New York,Knicks,NYK,0,0,,,,,,0,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,NYK,shot,,1.0,0,Putback Dunk Shot,125,2.0,0,2,0,0,0,0,,1,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
0042200134,30,5,45,1,1:15 PM,9:41,,,LeVert Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,5,1627747,Caris LeVert,1610612739.0,Cleveland,Cavaliers,CLE,0,0,,,,,,1,0,,,,,,1,NYK,CLE,1610612752,1610612739,2023-04-23,2023,CLE,turnover,,,0,,139,14.0,0,0,0,0,1,0,,0,RJ Barrett,1629628,Julius Randle,203944,Mitchell Robinson,1629011,Jalen Brunson,1628973,Josh Hart,1628404,Caris LeVert,1627747,Evan Mobley,1630596,Jarrett Allen,1628386,Darius Garland,1629636,Donovan Mitchell,1628378
